"final_taxon_name","Artal","stod","Flokkun","N","exact_taxon_name","matched_taxon_name","Major Group","Family code","Species code","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild","Cleaned Taxon name"
"Priapulus caudatus","2017","B8","Priapulus caudatus",33,"Priapulus caudatus","Priapulus caudatus","PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","2017","C4","Priapulus caudatus",100,"Priapulus caudatus","Priapulus caudatus","PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","1999","E3","Priapulus caudatus",44,"Priapulus caudatus","Priapulus caudatus","PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Protomedeia fasciata","2015","E4","Protomedeia fasciata",33,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2014","B5","Protomedeia fasciata",58,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","1999","E3","Protomedeia fasciata",44,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2014","E4","Protomedeia fasciata",75,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","1999","C4","Protomedeia fasciata",222,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","1999","A7","Protomedeia fasciata",311,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","1999","B8","Protomedeia fasciata",933,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2016","E3","Protomedeia fasciata",33,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2017","C4","Protomedeia fasciata",33,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2017","E3","Protomedeia fasciata",33,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2014","E3","Protomedeia fasciata",166,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2015","E3","Protomedeia fasciata",266,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","2017","E4","Protomedeia fasciata",933,"Protomedeia fasciata","Protomedeia fasciata","CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Pseudopolydora paucibranchiata","2016","A7","Pseudopolydora antennata",33,NA,"Pseudopolydora paucibranchiata","POSE","0310","1491","SR","D","T","Om","sed/pom/mic/dia  /phy","De/Su","SR-De","Pseudopolydora paucibranchiata"
"Pseudopotamillanr. intermedia","1999","E3","Pseudopotamilla reniformis",44,NA,"Pseudopotamillanr. intermedia","POSE","0300","1563","EP","S","T","Om","pom/phy","Su","EP-Su","Pseudopotamillanr. intermedia"
"Rhachotropis clemens","1999","C4","Paroediceros lynceus",133,NA,"Rhachotropis clemens","CRAM","0798","1501","EP","M","F","Ca","zoo","Pr","EP-Pr-zoo","Rhachotropis clemens"
"Rhachotropis clemens","1999","E3","Paroediceros lynceus",356,NA,"Rhachotropis clemens","CRAM","0798","1501","EP","M","F","Ca","zoo","Pr","EP-Pr-zoo","Rhachotropis clemens"
"Rocinela americana","2015","C4","Arenicola marina",8,NA,"Rocinela americana","CRIS","0720","0125","EP","M","X","Ca","fis","Sp","EP-Sp-fis","Rocinela americana"
"Rocinela americana","2017","C4","Arenicola marina",33,NA,"Rocinela americana","CRIS","0720","0125","EP","M","X","Ca","fis","Sp","EP-Sp-fis","Rocinela americana"
"Rocinela americana","2014","C4","Arenicola marina",16,NA,"Rocinela americana","CRIS","0720","0125","EP","M","X","Ca","fis","Sp","EP-Sp-fis","Rocinela americana"
"Rocinela americana","2014","E4","Arenicola marina",33,NA,"Rocinela americana","CRIS","0720","0125","EP","M","X","Ca","fis","Sp","EP-Sp-fis","Rocinela americana"
"Scalibregma inflatum","2016","B8","Scalibregma inflatum",83,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2017","B5","Scalibregma inflatum",125,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2016","A7","Scalibregma inflatum",483,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2015","C4","Scalibregma inflatum",8,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","1999","E4","Scalibregma inflatum",44,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2017","A7","Scalibregma inflatum",1467,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2016","C4","Scalibregma inflatum",233,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2015","A7","Scalibregma inflatum",41,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2016","E3","Scalibregma inflatum",174,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","1999","C4","Scalibregma inflatum",311,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2017","E4","Scalibregma inflatum",100,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2017","B8","Scalibregma inflatum",2174,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2015","E4","Scalibregma inflatum",8,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2015","B5","Scalibregma inflatum",16,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2016","E4","Scalibregma inflatum",274,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2017","E3","Scalibregma inflatum",233,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","1999","A7","Scalibregma inflatum",89,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2017","C4","Scalibregma inflatum",300,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","1999","B8","Scalibregma inflatum",844,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","1999","B5","Scalibregma inflatum",2222,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","2016","B5","Scalibregma inflatum",341,"Scalibregma inflatum","Scalibregma inflatum","POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scoloplos armiger","2016","E4","Scoloplos armiger",375,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","1999","B5","Scoloplos armiger",400,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2014","E3","Scoloplos armiger",66,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2015","C4","Scoloplos armiger",833,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2016","B8","Scoloplos armiger",166,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2017","A7","Scoloplos armiger",400,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2017","B5","Scoloplos armiger",651,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2017","E4","Scoloplos armiger",833,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2014","E4","Scoloplos armiger",67,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2014","C4","Scoloplos armiger",84,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","1999","E4","Scoloplos armiger",133,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2015","E3","Scoloplos armiger",199,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","1999","E3","Scoloplos armiger",356,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2015","A7","Scoloplos armiger",33,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","1999","A7","Scoloplos armiger",89,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2017","C4","Scoloplos armiger",708,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2014","B5","Scoloplos armiger",8,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2015","B5","Scoloplos armiger",250,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2017","B8","Scoloplos armiger",333,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2016","A7","Scoloplos armiger",400,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","1999","B8","Scoloplos armiger",178,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","1999","C4","Scoloplos armiger",267,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2016","E3","Scoloplos armiger",274,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2016","C4","Scoloplos armiger",1175,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2015","B8","Scoloplos armiger",174,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2017","E3","Scoloplos armiger",574,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","2013","C4","Scoloplos armiger",25,"Scoloplos armiger","Scoloplos armiger","POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Serripes groenlandicus","2016","A7","Serripes groenlandicus",41,"Serripes groenlandicus","Serripes groenlandicus","MOBI","0354","0877","EP","D","B","Om","pom/phy","Su","EP-Su","Serripes groenlandicus"
"Serripes groenlandicus","2016","B8","Serripes groenlandicus",33,"Serripes groenlandicus","Serripes groenlandicus","MOBI","0354","0877","EP","D","B","Om","pom/phy","Su","EP-Su","Serripes groenlandicus"
"Serripes groenlandicus","2017","B5","Serripes groenlandicus",33,"Serripes groenlandicus","Serripes groenlandicus","MOBI","0354","0877","EP","D","B","Om","pom/phy","Su","EP-Su","Serripes groenlandicus"
"Serripes groenlandicus","2015","E3","Serripes groenlandicus",33,"Serripes groenlandicus","Serripes groenlandicus","MOBI","0354","0877","EP","D","B","Om","pom/phy","Su","EP-Su","Serripes groenlandicus"
"Sphaerodoropsis minuta","2016","B8","Sphaerodoropsis minuta",33,"Sphaerodoropsis minuta","Sphaerodoropsis minuta","POER","0226","1077","SR","M","F","Om","pom/mic/dia","Dt","SR-Dt","Sphaerodoropsis minuta"
"Sphaerosyllis ranunculus","2015","E3","Sphaerosyllis erinaceus",133,NA,"Sphaerosyllis ranunculus","POER","0228","1090","SR","M","F","He","dia","Dt","SR-He-mic","Sphaerosyllis ranunculus"
"Sphaerosyllis ranunculus","2017","E4","Sphaerosyllis erinaceus",67,NA,"Sphaerosyllis ranunculus","POER","0228","1090","SR","M","F","He","dia","Dt","SR-He-mic","Sphaerosyllis ranunculus"
"Sphaerosyllis ranunculus","2017","E3","Sphaerosyllis erinaceus",67,NA,"Sphaerosyllis ranunculus","POER","0228","1090","SR","M","F","He","dia","Dt","SR-He-mic","Sphaerosyllis ranunculus"
"Sphaerosyllis ranunculus","2014","B5","Sphaerosyllis erinaceus",8,NA,"Sphaerosyllis ranunculus","POER","0228","1090","SR","M","F","He","dia","Dt","SR-He-mic","Sphaerosyllis ranunculus"
"Sphaerosyllis ranunculus","2014","E3","Sphaerosyllis erinaceus",66,NA,"Sphaerosyllis ranunculus","POER","0228","1090","SR","M","F","He","dia","Dt","SR-He-mic","Sphaerosyllis ranunculus"
"Sphaerosyllis ranunculus","2015","A7","Sphaerosyllis erinaceus",33,NA,"Sphaerosyllis ranunculus","POER","0228","1090","SR","M","F","He","dia","Dt","SR-He-mic","Sphaerosyllis ranunculus"
"Spio filicornis","2016","B8","Spio filicornis",74,"Spio filicornis","Spio filicornis","POSE","0310","1778","SR","D","T","Om","sed/pom/mic/dia/phy","De/Su","SR-De","Spio filicornis"
"Spio filicornis","2016","C4","Spio filicornis",575,"Spio filicornis","Spio filicornis","POSE","0310","1778","SR","D","T","Om","sed/pom/mic/dia/phy","De/Su","SR-De","Spio filicornis"
"Spio filicornis","2016","E4","Spio filicornis",3382,"Spio filicornis","Spio filicornis","POSE","0310","1778","SR","D","T","Om","sed/pom/mic/dia/phy","De/Su","SR-De","Spio filicornis"
"Spio filicornis","2016","B5","Spio filicornis",308,"Spio filicornis","Spio filicornis","POSE","0310","1778","SR","D","T","Om","sed/pom/mic/dia/phy","De/Su","SR-De","Spio filicornis"
"Spio filicornis","2016","E3","Spio filicornis",2759,"Spio filicornis","Spio filicornis","POSE","0310","1778","SR","D","T","Om","sed/pom/mic/dia/phy","De/Su","SR-De","Spio filicornis"
"Spio filicornis","2016","A7","Spio filicornis",50,"Spio filicornis","Spio filicornis","POSE","0310","1778","SR","D","T","Om","sed/pom/mic/dia/phy","De/Su","SR-De","Spio filicornis"
"Syllis gracilis","1999","B8","Syllis gracilis",89,"Syllis gracilis","Syllis gracilis","POER","0228","1170","SR","M","F","Ca","mei","Pr","SR-Pr-mei","Syllis gracilis"
"Syllis gracilis","1999","E4","Syllis gracilis",44,"Syllis gracilis","Syllis gracilis","POER","0228","1170","SR","M","F","Ca","mei","Pr","SR-Pr-mei","Syllis gracilis"
"Tectura persona","2014","B8","Verruca stroemia",33,NA,"Tectura persona","MOGA","0574","0579","SR","M","F","He","dia/alg","Gr","SR-He-mic","Tectura persona"
"Tectura persona","1999","C4","Retusa pertenuis",89,NA,"Tectura persona","MOGA","0574","0579","SR","M","F","He","dia/alg","Gr","SR-He-mic","Tectura persona"
"Tectura persona","1999","B8","Retusa pertenuis",44,NA,"Tectura persona","MOGA","0574","0579","SR","M","F","He","dia/alg","Gr","SR-He-mic","Tectura persona"
"Terebellides stroemi","2017","E3","Terebellides stroemii",33,NA,"Terebellides stroemi","POSE","0316","1930","SR","S","T","Om","sed/pom/mic/dia","De","SR-De","Terebellides stroemi"
"Terebellides stroemi","1999","A7","Terebellides stroemii",44,NA,"Terebellides stroemi","POSE","0316","1930","SR","S","T","Om","sed/pom/mic/dia","De","SR-De","Terebellides stroemi"
"Terebellides stroemi","1999","B5","Terebellides stroemii",1111,NA,"Terebellides stroemi","POSE","0316","1930","SR","S","T","Om","sed/pom/mic/dia","De","SR-De","Terebellides stroemi"
"Terebellides stroemi","1999","E4","Terebellides stroemii",133,NA,"Terebellides stroemi","POSE","0316","1930","SR","S","T","Om","sed/pom/mic/dia","De","SR-De","Terebellides stroemi"
"Terebellides stroemi","1999","B8","Terebellides stroemii",133,NA,"Terebellides stroemi","POSE","0316","1930","SR","S","T","Om","sed/pom/mic/dia","De","SR-De","Terebellides stroemi"
"Terebellides stroemi","2017","A7","Terebellides stroemii",8,NA,"Terebellides stroemi","POSE","0316","1930","SR","S","T","Om","sed/pom/mic/dia","De","SR-De","Terebellides stroemi"
"Terebellides stroemi","1999","E3","Terebellides stroemii",711,NA,"Terebellides stroemi","POSE","0316","1930","SR","S","T","Om","sed/pom/mic/dia","De","SR-De","Terebellides stroemi"
"Thyasira flexuosa","2017","E3","Thyasira flexuosa",67,"Thyasira flexuosa","Thyasira flexuosa","MOBI","0462","0990","SR","D","F","Om","pom/phy","Su/Ch","SR-Ch-Om","Thyasira flexuosa"
"Thyasira flexuosa","2017","A7","Thyasira flexuosa",33,"Thyasira flexuosa","Thyasira flexuosa","MOBI","0462","0990","SR","D","F","Om","pom/phy","Su/Ch","SR-Ch-Om","Thyasira flexuosa"
"Thyasira flexuosa","2017","E4","Thyasira flexuosa",67,"Thyasira flexuosa","Thyasira flexuosa","MOBI","0462","0990","SR","D","F","Om","pom/phy","Su/Ch","SR-Ch-Om","Thyasira flexuosa"
"Thyasira flexuosa","1999","E3","Thyasira flexuosa",178,"Thyasira flexuosa","Thyasira flexuosa","MOBI","0462","0990","SR","D","F","Om","pom/phy","Su/Ch","SR-Ch-Om","Thyasira flexuosa"
"Thyasira flexuosa","2017","B5","Thyasira flexuosa",166,"Thyasira flexuosa","Thyasira flexuosa","MOBI","0462","0990","SR","D","F","Om","pom/phy","Su/Ch","SR-Ch-Om","Thyasira flexuosa"
"Thyasira flexuosa","1999","B5","Thyasira flexuosa",178,"Thyasira flexuosa","Thyasira flexuosa","MOBI","0462","0990","SR","D","F","Om","pom/phy","Su/Ch","SR-Ch-Om","Thyasira flexuosa"
"Tiron biocellata","2017","E3","Onoba striata",33,NA,"Tiron biocellata","CRAM","0862","1570","EP","M","C","Ca","zoo","Pr","EP-Pr-zoo","Tiron biocellata"
"Tubificoides diazi","2017","B5","Tubificoides benedii",100,NA,"Tubificoides diazi","ANOL","1136","0196","SS","M","F","Om","sed/pom/mic/dia","De","SS-De","Tubificoides diazi"
"Tubificoides diazi","2014","C4","Tubificoides benedii",8,NA,"Tubificoides diazi","ANOL","1136","0196","SS","M","F","Om","sed/pom/mic/dia","De","SS-De","Tubificoides diazi"
"Tubificoides diazi","2013","C4","Tubificoides benedii",67,NA,"Tubificoides diazi","ANOL","1136","0196","SS","M","F","Om","sed/pom/mic/dia","De","SS-De","Tubificoides diazi"
"Tubificoides diazi","1999","C4","Tubificoides benedii",89,NA,"Tubificoides diazi","ANOL","1136","0196","SS","M","F","Om","sed/pom/mic/dia","De","SS-De","Tubificoides diazi"
"Tubificoides diazi","2015","C4","Tubificoides benedii",100,NA,"Tubificoides diazi","ANOL","1136","0196","SS","M","F","Om","sed/pom/mic/dia","De","SS-De","Tubificoides diazi"
"Tubificoides diazi","2017","C4","Tubificoides benedii",67,NA,"Tubificoides diazi","ANOL","1136","0196","SS","M","F","Om","sed/pom/mic/dia","De","SS-De","Tubificoides diazi"
"Typosyllis cornuta","1999","E3","Syllis cornuta",311,NA,"Typosyllis cornuta","POER","0228","1220","SR","M","F","Om","pom/mic/dia/mei","Pr/Dt","SR-Pr-mei","Typosyllis cornuta"
"Typosyllis cornuta","2014","E3","Syllis cornuta",8,NA,"Typosyllis cornuta","POER","0228","1220","SR","M","F","Om","pom/mic/dia/mei","Pr/Dt","SR-Pr-mei","Typosyllis cornuta"
"Typosyllis cornuta","2015","E3","Syllis cornuta",33,NA,"Typosyllis cornuta","POER","0228","1220","SR","M","F","Om","pom/mic/dia/mei","Pr/Dt","SR-Pr-mei","Typosyllis cornuta"
"Typosyllis cornuta","2017","C4","Syllis cornuta",33,NA,"Typosyllis cornuta","POER","0228","1220","SR","M","F","Om","pom/mic/dia/mei","Pr/Dt","SR-Pr-mei","Typosyllis cornuta"
"Typosyllis cornuta","2014","E4","Syllis cornuta",8,NA,"Typosyllis cornuta","POER","0228","1220","SR","M","F","Om","pom/mic/dia/mei","Pr/Dt","SR-Pr-mei","Typosyllis cornuta"
"Typosyllis cornuta","2015","C4","Syllis cornuta",33,NA,"Typosyllis cornuta","POER","0228","1220","SR","M","F","Om","pom/mic/dia/mei","Pr/Dt","SR-Pr-mei","Typosyllis cornuta"
"Typosyllis cornuta","2014","C4","Syllis cornuta",50,NA,"Typosyllis cornuta","POER","0228","1220","SR","M","F","Om","pom/mic/dia/mei","Pr/Dt","SR-Pr-mei","Typosyllis cornuta"
"Yoldia hyperborea","1999","B8","Yoldia hyperborea",44,"Yoldia hyperborea","Yoldia hyperborea","MOBI","0478","1015","SS","D","B","Om","sed/pom/mic","De","SS-De","Yoldia hyperborea"
"Yoldia hyperborea","1999","C4","Yoldia hyperborea",44,"Yoldia hyperborea","Yoldia hyperborea","MOBI","0478","1015","SS","D","B","Om","sed/pom/mic","De","SS-De","Yoldia hyperborea"
"Yoldia hyperborea","1999","B5","Yoldia hyperborea",133,"Yoldia hyperborea","Yoldia hyperborea","MOBI","0478","1015","SS","D","B","Om","sed/pom/mic","De","SS-De","Yoldia hyperborea"
